Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_A0A2Y9BDQ3	Cluster: Stage V sporulation protein AB	A0A2Y9BDQ3	Faecalicatena orotica	138	1544
UniRef100_UPI001C1096D9	Cluster: stage V sporulation protein AB	UPI001C1096D9	Paenibacillus lautus (Bacillus lautus)	142	1401
UniRef100_A0A2N5I371	Cluster: Stage V sporulation protein AB	A0A2N5I371	Bacillus sp. M6-12	140	2054166
UniRef100_UPI000BF26889	Cluster: stage V sporulation protein SpoVAB	UPI000BF26889	Bacillus cereus	138	1396
UniRef100_A0A1S2RAN4	Cluster: Stage V sporulation protein AB	A0A1S2RAN4	Bacillus sp. MUM 116	140	1678002
UniRef100_A0A2G8IWJ9	Cluster: Stage V sporulation protein AB	A0A2G8IWJ9	Bacillus pumilus (Bacillus mesentericus)	138	1408
UniRef100_A0A8E9TG48	Cluster: Stage V sporulation protein SpoVAB	A0A8E9TG48	Bacillus toyonensis	138	155322
UniRef100_A0A516QW32	Cluster: Stage V sporulation protein SpoVAB	A0A516QW32; A0A2C9Z305	Bacillus sp. BD59S; Bacillus thuringiensis subsp. konkukian	138	2499213; 180856
UniRef100_A0A242WRH7	Cluster: Stage V sporulation protein AB	A0A242WRH7	Bacillus thuringiensis serovar cameroun	138	180885
UniRef100_A0A1R1F9D3	Cluster: Stage V sporulation protein AB	A0A1R1F9D3	Paenibacillus sp. FSL R5-0490	140	1920424
UniRef100_A0A4Q7QT31	Cluster: Stage V sporulation protein AB	A0A4Q7QT31	Fictibacillus sp. BK138	140	2512121
UniRef100_A0A090YZJ0	Cluster: Stage V sporulation AB family protein	A0A090YZJ0; UPI0005B32D1F	Bacillus clarus	140	2338372
UniRef100_UPI0007729EFC	Cluster: stage V sporulation protein SpoVAB	UPI0007729EFC	Bacillus cereus group	138	86661
UniRef100_UPI00174784C0	Cluster: stage V sporulation protein AB	UPI00174784C0	Bacillus sp. IB182487	140	2771434
UniRef100_A0A7X0LUS6	Cluster: Stage V sporulation protein AB	A0A7X0LUS6	Bacillus benzoevorans	142	1456
UniRef100_A0A0M0GNT8	Cluster: Stage V sporulation protein AB	A0A0M0GNT8	Rossellomorea marisflavi	140	189381
UniRef100_A0A0J5T2D6	Cluster: Stage V sporulation protein AB	A0A0J5T2D6; A0A653Q5D8	Rossellomorea marisflavi; Bacillus sp. 349Y	140	189381; 2653176
UniRef100_A0A3A5IL88	Cluster: Stage V sporulation protein AB	A0A3A5IL88	Bacillus sp. PK3_68	144	2027408
UniRef100_A0A3D8X4C7	Cluster: Stage V sporulation protein AB	A0A3D8X4C7	Priestia megaterium (Bacillus megaterium)	140	1404
UniRef100_A0A562K0U7	Cluster: Stage V sporulation protein AB	A0A562K0U7; UPI0011A8CF5F	Cytobacillus oceanisediminis	141	665099
UniRef100_A0A1Y0CPH5	Cluster: Stage V sporulation protein AB	A0A1Y0CPH5	Sutcliffiella horikoshii	140	79883
UniRef100_UPI00159C3269	Cluster: stage V sporulation protein AB	UPI00159C3269	Priestia megaterium (Bacillus megaterium)	140	1404
UniRef100_A0A7W1WTD7	Cluster: Stage V sporulation protein AB	A0A7W1WTD7	Paenactinomyces guangxiensis	141	1490290
UniRef100_A0A2T6B489	Cluster: Stage V sporulation protein AB	A0A2T6B489; UPI000D35C133	Melghirimyces profundicolus	153	1242148
UniRef100_A0A2W1NC10	Cluster: Stage V sporulation protein AB	A0A2W1NC10	Paenibacillus xerothermodurans	141	1977292
UniRef100_A0A0M2STY7	Cluster: Stage V sporulation protein AB	A0A0M2STY7	Mesobacillus campisalis	139	1408103
UniRef100_A0A0V8HMA5	Cluster: Stage V sporulation protein AB	A0A0V8HMA5; A0A8A4JUN5; A0A8E8F0X5	Bacillus enclensis; Bacillus sp. V3; Bacillus haikouensis	140	1402860; 2795526; 1510468
UniRef100_UPI001CBEF40D	Cluster: stage V sporulation protein AB	UPI001CBEF40D	Sutcliffiella horikoshii	140	79883
UniRef100_A0A329F9U5	Cluster: Stage V sporulation protein AB	A0A329F9U5	Bacillus cereus	138	1396
UniRef100_A0A2N5M1X1	Cluster: Stage V sporulation protein AB	A0A2N5M1X1	Peribacillus deserti	140	673318
UniRef100_A0A0Q6L8D5	Cluster: Stage V sporulation protein AB	A0A0Q6L8D5; A0A5D4S468	Bacillus sp. Leaf406; Rossellomorea marisflavi	140	1736368; 189381
UniRef100_UPI001AD9DE21	Cluster: stage V sporulation protein AB	UPI001AD9DE21	Bacillus sp. 165	154	1529117
UniRef100_UPI0011F36425	Cluster: stage V sporulation protein AB	UPI0011F36425	Oceanobacillus polygoni	142	1235259
UniRef100_UPI001B3283BA	Cluster: stage V sporulation protein AB	UPI001B3283BA	Priestia flexa	140	86664
UniRef100_UPI000477B9DA	Cluster: stage V sporulation protein AB	UPI000477B9DA	Weizmannia acidiproducens	140	1121084
UniRef100_UPI0015C489E0	Cluster: stage V sporulation protein AB	UPI0015C489E0	Oceanobacillus senegalensis	140	1936063
UniRef100_A0A160F844	Cluster: Stage V sporulation AB family protein	A0A160F844	Anoxybacillus sp. B7M1	144	1490057
UniRef100_A0A3B8S3U4	Cluster: Stage V sporulation protein AB	A0A3B8S3U4	Lachnospiraceae bacterium	138	1898203
UniRef100_A0A7X3CN92	Cluster: Stage V sporulation protein AB	A0A7X3CN92	Paenibacillus woosongensis	141	307580
UniRef100_UPI001B8CC428	Cluster: stage V sporulation protein AB	UPI001B8CC428	Metabacillus sp. KIGAM252	140	2823519
UniRef100_A0A810DZ50	Cluster: Stage V sporulation protein AB	A0A810DZ50	Paenibacillus sp. URB8-2	141	2741301
UniRef100_A0A6L3V9U2	Cluster: Stage V sporulation protein AB	A0A6L3V9U2	Cytobacillus depressus	141	1602942
UniRef100_UPI000BF40E93	Cluster: stage V sporulation protein SpoVAB	UPI000BF40E93	Bacillus wiedmannii	138	1890302
UniRef100_A0A0C2UZD6	Cluster: Stage V sporulation protein AB	A0A0C2UZD6	Paenibacillus sp. VKM B-2647	143	1590651
UniRef100_A0A3T0KUY2	Cluster: Stage V sporulation protein AB	A0A3T0KUY2	Peribacillus asahii	141	228899
UniRef100_UPI00146A9E87	Cluster: stage V sporulation protein AB	UPI00146A9E87	Halalkalibacillus halophilus	137	392827
UniRef100_A0A7V6YQM3	Cluster: Stage V sporulation protein AB	A0A7V6YQM3	Bacillus sp.	144	1409
UniRef100_A0A3E2JTP3	Cluster: Stage V sporulation protein AB	A0A3E2JTP3	Bacillus sp. V59.32b	140	1758642
UniRef100_UPI00157C4A41	Cluster: stage V sporulation protein AB	UPI00157C4A41	Virgibacillus ihumii	142	2686091
UniRef100_UPI000B44D74A	Cluster: stage V sporulation protein SpoVAB	UPI000B44D74A	Bacillus cereus	138	1396
UniRef100_UPI0014079ED1	Cluster: stage V sporulation protein AB	UPI0014079ED1	Bacillaceae	141	186817
UniRef100_UPI001B21E779	Cluster: stage V sporulation protein AB	UPI001B21E779	Paenibacillus woosongensis	141	307580
UniRef100_A0A073KUG0	Cluster: Stage V sporulation protein AB	A0A073KUG0	Bacillus gaemokensis	138	574375
UniRef100_UPI0004792814	Cluster: stage V sporulation protein AB	UPI0004792814	Bacillus sp. UNC438CL73TsuS30	140	1340434
UniRef100_F0Z0L5	Cluster: Stage V sporulation protein AB	F0Z0L5	Clostridium sp. D5	138	556261
UniRef100_A0A3A9FN65	Cluster: Uncharacterized protein	A0A3A9FN65	bacterium 1XD42-8	141	2320102
UniRef100_UPI00096AF1E5	Cluster: stage V sporulation protein AB	UPI00096AF1E5	Bacillus massilionigeriensis	140	1805475
UniRef100_K6E8K8	Cluster: Stage V sporulation protein AB	K6E8K8	Neobacillus bataviensis LMG 21833	141	1117379
UniRef100_UPI000C248A83	Cluster: stage V sporulation protein AB	UPI000C248A83	Bacillus sp. FJAT-45037	137	2011007
UniRef100_A0A6M1PE54	Cluster: Stage V sporulation protein AB	A0A6M1PE54	Paenibacillus apii	141	1850370
UniRef100_A0A4R6U752	Cluster: Stage V sporulation protein AB	A0A4R6U752	Aureibacillus halotolerans	138	1508390
UniRef100_UPI0008FDDD9A	Cluster: stage V sporulation protein SpoVAB	UPI0008FDDD9A	Bacillus cereus group	138	86661
UniRef100_A0A167ZRW7	Cluster: Stage V sporulation protein AB	A0A167ZRW7; A0A1N6RT03	Paenibacillus macquariensis (Bacillus macquariensis); Paenibacillus macquariensis	140	1468; 948756
UniRef100_A0A0M3R9I3	Cluster: Stage V sporulation protein AB	A0A0M3R9I3	Bacillus gobiensis	141	1441095
UniRef100_A0A6P1HKP6	Cluster: Stage V sporulation protein AB	A0A6P1HKP6	Pontibacillus sp. HMF3514	138	2692425
UniRef100_X4ZLK3	Cluster: Stage V sporulation protein AB	X4ZLK3	Paenibacillus sabinae T27	141	1268072
UniRef100_A0A2A9UT39	Cluster: Stage V sporulation protein AB	A0A2A9UT39	Bacillus cereus	138	1396
UniRef100_UPI000BFA32D7	Cluster: stage V sporulation protein SpoVAB	UPI000BFA32D7	Bacillus cereus	138	1396
UniRef100_A0A2N5MKC8	Cluster: Stage V sporulation protein AB	A0A2N5MKC8	Bacillus sp. V5-8f	140	2053044
UniRef100_A0A561DS99	Cluster: Stage V sporulation protein AB	A0A561DS99; UPI0011A47D8B	Neobacillus bataviensis	141	220685
UniRef100_UPI000C833E0B	Cluster: stage V sporulation protein AB	UPI000C833E0B	Bacillus sp. Marseille-P3661	144	1936234
UniRef100_A0A6M6DWG6	Cluster: Stage V sporulation protein AB	A0A6M6DWG6; A0A0B6AH61	Priestia megaterium (Bacillus megaterium); Priestia megaterium (strain ATCC 14581 / DSM 32 / CCUG 1817 / JCM 2506 / NBRC 15308 / NCIMB 9376 / NCTC 10342 / NRRL B-14308 / VKM B-512 / Ford 19) (Bacillus megaterium)	140	1404; 1348623
UniRef100_A0A176JC93	Cluster: Stage V sporulation protein AB	A0A176JC93	Bacillus sp. SJS	140	1423321
UniRef100_UPI0002F38794	Cluster: stage V sporulation protein AB	UPI0002F38794	Bacillus	140	1386
UniRef100_UPI00082C5D4E	Cluster: stage V sporulation protein AB	UPI00082C5D4E	Neobacillus fumarioli	140	105229
UniRef100_A0A369C5J9	Cluster: Stage V sporulation protein AB	A0A369C5J9	Bacillus sp. AG236	140	2184002
UniRef100_A0A0P9HLE2	Cluster: Stage V sporulation protein AB	A0A0P9HLE2	Paenibacillus sp. A3	141	1337054
UniRef100_UPI0015BA653A	Cluster: stage V sporulation protein AB	UPI0015BA653A	Paenibacillus kribbensis	140	172713
UniRef100_UPI00110E92A8	Cluster: stage V sporulation protein AB	UPI00110E92A8	Bacillus sp. BHET2	140	2583818
UniRef100_A0A4P8XIS9	Cluster: Stage V sporulation protein AB	A0A4P8XIS9	Paenibacillus algicola	140	2565926
UniRef100_A0A6F8TUP6	Cluster: Stage V sporulation protein AB	A0A6F8TUP6	Bacillus sp. KH172YL63	140	2709784
UniRef100_A0A5R9EZM4	Cluster: Stage V sporulation protein AB	A0A5R9EZM4	Alkalihalobacillus caeni	140	2574798
UniRef100_UPI001CF99A20	Cluster: stage V sporulation protein AB	UPI001CF99A20	Bacillus stratosphericus	138	293386
UniRef100_UPI00165819DB	Cluster: stage V sporulation protein AB	UPI00165819DB	Bacillus pumilus (Bacillus mesentericus)	138	1408
UniRef100_A0A498DDM4	Cluster: Stage V sporulation protein AB	A0A498DDM4	Oceanobacillus piezotolerans	143	2448030
UniRef100_A0A2S0UGK7	Cluster: Stage V sporulation protein AB	A0A2S0UGK7	Paenibacillus sp. CAA11	139	1532905
UniRef100_A0A0J7D6F7	Cluster: Stage V sporulation protein AB	A0A0J7D6F7	Bacillus cereus	138	1396
UniRef100_UPI001ADEC964	Cluster: stage V sporulation protein AB	UPI001ADEC964	Bacillus sp. RG28	142	2820819
UniRef100_A0A0U5NXU6	Cluster: Uncharacterized protein	A0A0U5NXU6	Clostridium sp. C105KSO13	138	1776045
UniRef100_UPI0007D08370	Cluster: stage V sporulation protein AB	UPI0007D08370	Rossellomorea aquimaris	140	189382
UniRef100_A0A841QAJ3	Cluster: Stage V sporulation protein AB	A0A841QAJ3	Salirhabdus euzebyi	138	394506
UniRef100_UPI0007807FA5	Cluster: stage V sporulation protein AB	UPI0007807FA5	Bacillales	140	1385
UniRef100_UPI000E222113	Cluster: stage V sporulation protein AB	UPI000E222113	Paenibacillus sp. VMFN-D1	139	2135608
UniRef100_UPI000D039678	Cluster: stage V sporulation protein AB	UPI000D039678	Bacillus atrophaeus	141	1452
UniRef100_A0A0K9GCE7	Cluster: Stage V sporulation protein AB	A0A0K9GCE7	Bacillus sp. FJAT-27916	139	1679169
UniRef100_A0A6N9Q6S8	Cluster: Stage V sporulation protein AB	A0A6N9Q6S8	Chengkuizengella marina	141	2507566
UniRef100_A0A2V3AAB4	Cluster: Stage V sporulation protein AB	A0A2V3AAB4; UPI000D717A78	Cytobacillus oceanisediminis	141	665099
UniRef100_UPI0015521352	Cluster: stage V sporulation protein AB	UPI0015521352	Bacillus haikouensis	136	1510468
UniRef100_UPI0019248073	Cluster: stage V sporulation protein AB	UPI0019248073	Bacillus sp. YIM B00319	141	2803787
UniRef100_A0A4Y8ISL1	Cluster: Stage V sporulation protein AB	A0A4Y8ISL1	Filobacillus milosensis	141	94137
UniRef100_UPI001CF092CB	Cluster: stage V sporulation protein AB	UPI001CF092CB	Paenibacillus sp. BJ-4	140	2878097
UniRef100_A0A0N0VMT7	Cluster: Stage V sporulation protein AB	A0A0N0VMT7	Bacillus sp. CHD6a	140	1643452
UniRef100_E6TYK9	Cluster: Stage V sporulation protein AB	E6TYK9	Evansella cellulosilytica (strain ATCC 21833 / DSM 2522 / FERM P-1141 / JCM 9156 / N-4) (Bacillus cellulosilyticus)	138	649639
UniRef100_A0A222WMK3	Cluster: Stage V sporulation protein AB	A0A222WMK3	Paenibacillus kribbensis	140	172713
UniRef100_W9A888	Cluster: Stage V sporulation protein AB	W9A888	Oceanobacillus picturae	142	171693
UniRef100_A0A6N7W3C2	Cluster: Uncharacterized protein	A0A6N7W3C2	Eisenbergiella porci	164	2652274
UniRef100_A0A0J5GYI7	Cluster: Stage V sporulation protein AB	A0A0J5GYI7	Bacillus sp. LL01	140	1665556
UniRef100_A0A7X9QQM8	Cluster: Stage V sporulation protein AB	A0A7X9QQM8	Bacillus sp. DNRA2	139	2723053
UniRef100_UPI0018F19AF8	Cluster: stage V sporulation protein AB	UPI0018F19AF8	Bacillus renqingensis	140	2780093
UniRef100_A0A350V956	Cluster: Stage V sporulation protein AB	A0A350V956; A0A4R3KF03	Lachnospiraceae bacterium; Muricomes intestini	138	1898203; 1796634
UniRef100_UPI000B456052	Cluster: stage V sporulation protein AB	UPI000B456052	Bacillus atrophaeus	141	1452
UniRef100_UPI00077A907D	Cluster: stage V sporulation protein SpoVAB	UPI00077A907D	Bacillus cereus	138	1396
UniRef100_A0A2B1YF18	Cluster: Stage V sporulation protein AB	A0A2B1YF18	Bacillus cereus	138	1396
UniRef100_A0A0M1P2G4	Cluster: Stage V sporulation protein AB	A0A0M1P2G4	Paenibacillus solani	142	1705565
UniRef100_UPI000F9FA586	Cluster: stage V sporulation protein AB	UPI000F9FA586	Paenibacillus sp. 1182	140	2806565
UniRef100_U2B247	Cluster: Stage V sporulation protein AB domain protein	U2B247; A0A3E3J2C5	Clostridium sp. KLE 1755; Eisenbergiella massiliensis	164	1226325; 1720294
UniRef100_UPI0007794AC5	Cluster: stage V sporulation protein AB	UPI0007794AC5	Bacillus	141	1386
UniRef100_UPI001964B9DE	Cluster: stage V sporulation protein AB	UPI001964B9DE	Neobacillus cucumis	140	1740721
UniRef100_A0A2B0MRT9	Cluster: Stage V sporulation protein AB	A0A2B0MRT9	Bacillus cereus	138	1396
UniRef100_UPI0013DEE409	Cluster: stage V sporulation protein AB	UPI0013DEE409	Virgibacillus doumboii	142	2697503
UniRef100_A0A7U5I077	Cluster: Stage V sporulation protein AB	A0A7U5I077; A0A0H3E3D3; A0A837XQ29	Bacillus subtilis subsp. globigii; Bacillus atrophaeus (strain 1942); Bacillus atrophaeus	141	1496303; 720555; 1452
UniRef100_A0A1B1Z5X3	Cluster: Stage V sporulation protein AB	A0A1B1Z5X3	Fictibacillus arsenicus	140	255247
UniRef100_A0A2S8PI86	Cluster: Stage V sporulation protein AB	A0A2S8PI86	Paenibacillus sp. AR247	139	1631599
UniRef100_UPI001C68AA91	Cluster: stage V sporulation protein AB	UPI001C68AA91	Paenactinomyces guangxiensis	138	1490290
UniRef100_A0A0Q3SKY7	Cluster: Stage V sporulation protein AB	A0A0Q3SKY7; A0A0M0XAX0	Cytobacillus solani; Bacillus sp. FJAT-21945	132	1637975; 1581033
UniRef100_UPI00046F7A9C	Cluster: stage V sporulation protein AB	UPI00046F7A9C	Paenibacillus forsythiae	141	365616
UniRef100_A0A3T0I1I8	Cluster: Stage V sporulation protein AB	A0A3T0I1I8	Neobacillus mesonae	140	1193713
UniRef100_UPI00085A5F53	Cluster: stage V sporulation protein SpoVAB	UPI00085A5F53	Bacillus subtilis	141	1423
UniRef100_A0A0A5FTD5	Cluster: Stage V sporulation protein AB	A0A0A5FTD5	Pontibacillus marinus BH030004 = DSM 16465	138	1385511
UniRef100_A0A2C1Y9U6	Cluster: Stage V sporulation protein AB	A0A2C1Y9U6	Bacillus sp. AFS037270	140	2033499
UniRef100_A0A3N9Q2C2	Cluster: Stage V sporulation protein AB	A0A3N9Q2C2	Paenibacillus sp. 7197	141	1850366
UniRef100_UPI001C8D0473	Cluster: stage V sporulation protein AB	UPI001C8D0473	Mesobacillus maritimus	140	1643336
UniRef100_A0A3E2WW21	Cluster: Stage V sporulation protein AB	A0A3E2WW21; A0A174EDF6; A0A7X2JC62	Hungatella hathewayi; Faecalicatena contorta; Eubacterium sp. BIOML-A2	138	154046; 39482; 2584644
UniRef100_A0A511V3H8	Cluster: Stage V sporulation protein AB	A0A511V3H8	Aneurinibacillus danicus	138	267746
UniRef100_A0A2P1WKD3	Cluster: Stage V sporulation protein AB	A0A2P1WKD3	Oceanobacillus iheyensis	142	182710
UniRef100_UPI0011A962AA	Cluster: stage V sporulation protein AB	UPI0011A962AA	Bacillus amyloliquefaciens group	141	1938374
UniRef100_UPI001266D243	Cluster: stage V sporulation protein AB	UPI001266D243	Paenibacillus brasilensis	140	128574
UniRef100_A0A369BNM6	Cluster: Stage V sporulation protein AB	A0A369BNM6	Fontibacillus phaseoli	141	1416533
UniRef100_UPI001CAA17A5	Cluster: stage V sporulation protein AB	UPI001CAA17A5	Paenibacillus caui	142	2873927
UniRef100_UPI0009326B89	Cluster: stage V sporulation protein AB	UPI0009326B89	Anaerosporobacter mobilis	138	264463
UniRef100_A0A2N5H7Y5	Cluster: Stage V sporulation protein AB	A0A2N5H7Y5	Neobacillus cucumis	140	1740721
UniRef100_UPI001BE91E82	Cluster: stage V sporulation protein AB	UPI001BE91E82	Bacillus sp. ISL-18	140	2819118
UniRef100_UPI001AE9084A	Cluster: stage V sporulation protein AB	UPI001AE9084A	Virgibacillus natechei	142	1216297
UniRef100_UPI001C0D4EBE	Cluster: stage V sporulation protein AB	UPI001C0D4EBE	Faecalicatena faecalis	138	2726362
UniRef100_UPI000D6C2836	Cluster: stage V sporulation protein AB	UPI000D6C2836	Bacillus amyloliquefaciens (Bacillus velezensis)	141	1390
UniRef100_A0A0D1UY10	Cluster: Stage V sporulation protein AB	A0A0D1UY10	Aneurinibacillus migulanus (Bacillus migulanus)	138	47500
UniRef100_UPI00158018D5	Cluster: stage V sporulation protein AB	UPI00158018D5	Mesobacillus harenae	140	2213203
UniRef100_UPI0008257B87	Cluster: stage V sporulation protein AB	UPI0008257B87	Bacillus acidicola	140	209389
UniRef100_UPI0017819A0C	Cluster: stage V sporulation protein AB	UPI0017819A0C	Bacillus sp. Sa1BUA2	140	2762217
UniRef100_UPI001CA661FF	Cluster: stage V sporulation protein AB	UPI001CA661FF	Bacillus sp. YC2	141	2861287
UniRef100_UPI00166EF247	Cluster: stage V sporulation protein AB	UPI00166EF247	Pullulanibacillus camelliae	140	1707096
UniRef100_UPI0008F8E683	Cluster: stage V sporulation protein AB	UPI0008F8E683	Bacillus mediterraneensis	141	1805474
UniRef100_UPI000980AF44	Cluster: stage V sporulation protein AB	UPI000980AF44	Bacillus dakarensis	141	1926278
UniRef100_A0A0H4KNU8	Cluster: Stage V sporulation protein AB	A0A0H4KNU8; A0A231SKI0	Priestia filamentosa	140	1402861
UniRef100_UPI0003A89180	Cluster: stage V sporulation protein AB	UPI0003A89180	Bacillus massiliogorillae	140	1243664
UniRef100_A0A8F0EVH6	Cluster: Stage V sporulation protein AB	A0A8F0EVH6; S6FHR9; A7Z689; A0A268DR10; A0A0X8KJP0	Bacillus velezensis; Bacillus velezensis UCMB5033; Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / LMG 26770 / FZB42) (Bacillus amyloliquefaciens subsp. plantarum); Bacillus siamensis; Bacillus sp. SDLI1	141	492670; 1338518; 326423; 659243; 1774743
UniRef100_C6J3Y3	Cluster: Stage V sporulation protein AB	C6J3Y3; R9LH99	Paenibacillus sp. oral taxon 786 str. D14; Paenibacillus barengoltzii G22	141	621372; 1235795
UniRef100_UPI001564B816	Cluster: stage V sporulation protein AB	UPI001564B816	Neobacillus endophyticus	140	2738405
UniRef100_UPI00195F9514	Cluster: stage V sporulation protein AB	UPI00195F9514	Thalassobacillus pellis	138	748008
UniRef100_A0A0W1B0J1	Cluster: Stage V sporulation protein AB	A0A0W1B0J1	Paenibacillus etheri	141	1306852
UniRef100_A0A6G1X699	Cluster: Stage V sporulation protein AB	A0A6G1X699	Salinibacillus xinjiangensis	138	1229268
UniRef100_UPI00049484CF	Cluster: stage V sporulation protein AB	UPI00049484CF	Bacillus	141	1386
UniRef100_R5VR58	Cluster: Uncharacterized protein	R5VR58	Clostridium sp. CAG:167	140	1262777
UniRef100_UPI00026C5BD3	Cluster: stage V sporulation protein AB	UPI00026C5BD3	Paenibacillus peoriae	140	59893
UniRef100_A0A081P632	Cluster: Stage V sporulation protein AB	A0A081P632; UPI00190F1929	Paenibacillus tyrfis	141	1501230
UniRef100_UPI0011402398	Cluster: stage V sporulation protein AB	UPI0011402398	Terrilactibacillus laevilacticus	139	1380157
UniRef100_UPI0016685C21	Cluster: stage V sporulation protein AB	UPI0016685C21	Priestia taiwanensis	149	1347902
UniRef100_A0A6L9H670	Cluster: Stage V sporulation protein AB	A0A6L9H670	Clostridiaceae bacterium	150	1898204
UniRef100_A0A345PHB1	Cluster: Stage V sporulation protein AB	A0A345PHB1	Oceanobacillus zhaokaii	142	2052660
UniRef100_UPI0003873363	Cluster: stage V sporulation protein AB	UPI0003873363	Bacillus velezensis	141	492670
UniRef100_A0A1K1TR55	Cluster: Stage V sporulation protein AB	A0A1K1TR55	Thermoactinomyces sp. DSM 45891	143	1761907
UniRef100_A0A1I1ZP89	Cluster: Stage V sporulation protein AB	A0A1I1ZP89	Alteribacillus iranensis	140	930128
UniRef100_UPI0011AB2211	Cluster: stage V sporulation protein AB	UPI0011AB2211	Bacillus sp. X1(2014)	140	1565991
UniRef100_A0A150F8P2	Cluster: Stage V sporulation protein AB	A0A150F8P2	Bacillus nakamurai	141	1793963
UniRef100_UPI0016474373	Cluster: stage V sporulation protein AB	UPI0016474373	Aquibacillus kalidii	140	2762597
UniRef100_UPI00082D9D1E	Cluster: stage V sporulation protein AB	UPI00082D9D1E	Bacillus sp. FJAT-29814	140	1729688
UniRef100_UPI001BCA3870	Cluster: stage V sporulation protein AB	UPI001BCA3870	Bacillus sp. FJAT-50051	140	2833578
UniRef100_A0A5B8JMY3	Cluster: Stage V sporulation protein AB	A0A5B8JMY3	Paenibacillus polymyxa (Bacillus polymyxa)	140	1406
UniRef100_A0A0C2TUN4	Cluster: Stage V sporulation protein AB (SpoVAB)	A0A0C2TUN4; UPI0005978B48	Bacillus badius	153	1455
