Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI000289D8F3	Cluster: stage V sporulation protein AA	UPI000289D8F3	Bacillus mojavensis	206	72360
UniRef100_UPI001CD69AE4	Cluster: stage V sporulation protein AA	UPI001CD69AE4	Bacillus safensis	206	561879
UniRef100_A0A6G7JGL3	Cluster: Stage V sporulation protein AA	A0A6G7JGL3	Bacillus paralicheniformis	206	1648923
UniRef100_A0A0E0TD64	Cluster: Stage V sporulation protein AA	A0A0E0TD64	Geobacillus sp. (strain Y412MC52)	207	550542
UniRef100_UPI001C22328B	Cluster: stage V sporulation protein AA	UPI001C22328B	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_K6CS79	Cluster: Stage V sporulation protein AA	K6CS79	Schinkia azotoformans LMG 9581	208	1131731
UniRef100_UPI0011A9088E	Cluster: stage V sporulation protein AA	UPI0011A9088E	Bacillus licheniformis	206	1402
UniRef100_A0A5D4S0V2	Cluster: Stage V sporulation protein AA	A0A5D4S0V2	Rossellomorea marisflavi	206	189381
UniRef100_A0A250E0F9	Cluster: Stage V sporulation protein AA	A0A250E0F9; UPI000BB1287D	Geobacillus stearothermophilus (Bacillus stearothermophilus)	228	1422
UniRef100_R9C2G2	Cluster: Stage V sporulation protein AA	R9C2G2	Niallia nealsonii AAU1	202	1202533
UniRef100_A0A561DM72	Cluster: Stage V sporulation protein AA	A0A561DM72; UPI000BFE9D25	[Brevibacterium] frigoritolerans; Bacillus	205	450367; 1386
UniRef100_UPI0011AABF55	Cluster: stage V sporulation protein AA	UPI0011AABF55	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_UPI00018C8AF3	Cluster: stage V sporulation protein AA	UPI00018C8AF3	Bacillus subtilis group	206	653685
UniRef100_A0A268F9W9	Cluster: Stage V sporulation protein AA	A0A268F9W9	Niallia circulans (Bacillus circulans)	206	1397
UniRef100_A0A179T4I2	Cluster: Stage V sporulation protein AA	A0A179T4I2; A0A7G7G1Y9	Metabacillus litoralis; Metabacillus sp. KUDC1714	208	152268; 2745198
UniRef100_A0A4R6A0J9	Cluster: Stage V sporulation protein AA	A0A4R6A0J9	Rhodococcus qingshengii	206	334542
UniRef100_UPI000BEDD4AB	Cluster: stage V sporulation protein AA	UPI000BEDD4AB	Bacillus pseudomycoides	206	64104
UniRef100_A0A410WFI9	Cluster: Stage V sporulation protein AA	A0A410WFI9	Bacillus vallismortis	206	72361
UniRef100_UPI000BEF4786	Cluster: stage V sporulation protein AA	UPI000BEF4786	Bacillus pseudomycoides	206	64104
UniRef100_UPI0009A568D9	Cluster: stage V sporulation protein AA	UPI0009A568D9	Mesobacillus jeotgali	205	129985
UniRef100_UPI00057BFADE	Cluster: stage V sporulation protein AA	UPI00057BFADE	Bacillus sp. MSP5.4	206	1071069
UniRef100_A0A165XDP7	Cluster: Stage V sporulation protein AA	A0A165XDP7; A0A559TVQ2; A0A3E0JWX1	Aeribacillus pallidus; Aeribacillus composti; Bacillaceae bacterium	205	33936; 1868734; 1889774
UniRef100_UPI00058D49A1	Cluster: stage V sporulation protein AA	UPI00058D49A1	Bacillaceae	206	186817
UniRef100_A0A0A2TCM5	Cluster: Stage V sporulation protein AA	A0A0A2TCM5	Pontibacillus yanchengensis Y32	210	1385514
UniRef100_A0A098FH09	Cluster: Stage V sporulation protein AA	A0A098FH09; A0A0M1NXL0; A0A270AVI8	Peribacillus simplex; Bacillus sp. FJAT-22058	207	1478; 1581037
UniRef100_UPI00115E346D	Cluster: stage V sporulation protein AA	UPI00115E346D	Bacillus sp. SDF0016	206	2500156
UniRef100_UPI000C839A12	Cluster: stage V sporulation protein AA	UPI000C839A12	Bacillus sp. Marseille-P3661	207	1936234
UniRef100_UPI0003129744	Cluster: stage V sporulation protein AA	UPI0003129744	Bacillus	206	1386
UniRef100_UPI001CFB8146	Cluster: stage V sporulation protein AA	UPI001CFB8146	Bacillus stratosphericus	206	293386
UniRef100_UPI000B42D86A	Cluster: stage V sporulation protein AA	UPI000B42D86A	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_A0A0H1RRR9	Cluster: Stage V sporulation protein AA	A0A0H1RRR9; A0A0P7G2A2	Bacillus pumilus (Bacillus mesentericus); Bacillus australimaris	206	1408; 1326968
UniRef100_A0A433HDW8	Cluster: Stage V sporulation protein AA	A0A433HDW8	Peribacillus cavernae	206	1674310
UniRef100_UPI0009784B3E	Cluster: stage V sporulation protein AA	UPI0009784B3E	unclassified Bacillus (in: Bacteria)	206	185979
UniRef100_A0A7Y6P2K5	Cluster: Stage V sporulation protein AA	A0A7Y6P2K5	Bacillus licheniformis	206	1402
UniRef100_A0A2C4R0C1	Cluster: Stage V sporulation protein AA	A0A2C4R0C1; UPI001C3F3366	Bacillus toyonensis	206	155322
UniRef100_UPI0015751CED	Cluster: stage V sporulation protein SpoVAA	UPI0015751CED	Bacillus tequilensis	206	227866
UniRef100_UPI00077C943F	Cluster: stage V sporulation protein AA	UPI00077C943F	Niallia circulans (Bacillus circulans)	206	1397
UniRef100_UPI001BE939B3	Cluster: stage V sporulation protein AA	UPI001BE939B3	Bacillus sp. ISL-57	206	2819135
UniRef100_UPI0007DC3E1D	Cluster: stage V sporulation protein AA	UPI0007DC3E1D	Bacillus safensis	206	561879
UniRef100_UPI000EF4AC73	Cluster: stage V sporulation protein SpoVAA	UPI000EF4AC73	Bacillus vallismortis	206	72361
UniRef100_UPI0015C44614	Cluster: stage V sporulation protein AA	UPI0015C44614	Rossellomorea marisflavi	207	189381
UniRef100_UPI0014729CB1	Cluster: stage V sporulation protein AA	UPI0014729CB1	Bacillus fonticola	207	2728853
UniRef100_W7RCN3	Cluster: Stage V sporulation protein AA	W7RCN3	Bacillus haynesii	206	1925021
UniRef100_C3BPH5	Cluster: Stage V sporulation protein AA	C3BPH5	Bacillus pseudomycoides DSM 12442	209	527000
UniRef100_A0A2A4BPR6	Cluster: Stage V sporulation protein AA	A0A2A4BPR6	Peribacillus simplex	206	1478
UniRef100_A0A854ULK5	Cluster: Stage V sporulation protein AA	A0A854ULK5; A0A2A8FID1	Peribacillus simplex; Bacillus sp. AFS026049	205	1478; 2033493
UniRef100_UPI000597DA68	Cluster: stage V sporulation protein AA	UPI000597DA68	Bacillus safensis	206	561879
UniRef100_UPI001ADC65A8	Cluster: stage V sporulation protein AA	UPI001ADC65A8	Alkalihalobacillus sp. BA299	207	2815938
UniRef100_A0A6H0WQI1	Cluster: Stage V sporulation protein SpoVAA	A0A6H0WQI1	Bacillus tequilensis	206	227866
UniRef100_UPI0012623121	Cluster: stage V sporulation protein AA	UPI0012623121	Bacillus sp. B2-WWTP-C-10-Post-4	206	2653218
UniRef100_A0A081LDB2	Cluster: Stage V sporulation protein AA	A0A081LDB2	Bacillus zhangzhouensis	206	1178540
UniRef100_A0A1Q8V3D5	Cluster: Stage V sporulation protein AA	A0A1Q8V3D5	Alkalihalobacillus pseudofirmus (Bacillus pseudofirmus)	207	79885
UniRef100_UPI00192B5E02	Cluster: stage V sporulation protein AA	UPI00192B5E02	Bacillus safensis	206	561879
UniRef100_UPI00075105FC	Cluster: stage V sporulation protein AA	UPI00075105FC	Bacillus	206	1386
UniRef100_UPI000A1CC235	Cluster: stage V sporulation protein AA	UPI000A1CC235	Tuberibacillus sp. Marseille-P3662	207	1965358
UniRef100_UPI001371A138	Cluster: stage V sporulation protein AA	UPI001371A138	Bacillus sp. USDA818B3_A	206	2698834
UniRef100_UPI000BB94FC6	Cluster: stage V sporulation protein AA	UPI000BB94FC6	Geobacillus sp. FJAT-46040	207	2011017
UniRef100_A0A7V6UQ24	Cluster: Stage V sporulation protein AA	A0A7V6UQ24	Bacillales bacterium	208	1904864
UniRef100_A0A5P9HN10	Cluster: Stage V sporulation protein AA	A0A5P9HN10	Bacillus sp. THAF10	202	2587848
UniRef100_UPI00188B5309	Cluster: stage V sporulation protein AA	UPI00188B5309	Bacillus sp. CFBP 13597	207	2774033
UniRef100_A0A2A8UME4	Cluster: Stage V sporulation protein AA	A0A2A8UME4	Bacillus cereus	206	1396
UniRef100_UPI00052FCDC2	Cluster: stage V sporulation protein AA	UPI00052FCDC2	Neobacillus niacini	206	86668
UniRef100_UPI0018CF4810	Cluster: stage V sporulation protein AA	UPI0018CF4810	Bacillus safensis	206	561879
UniRef100_S7U2G6	Cluster: Stage V sporulation protein AA	S7U2G6; A0A4Q1S3L1; A0A7H1RYW8	Geobacillus sp. WSUCF1; Geobacillus sp. PK12; Geobacillus zalihae	210	886559; 2508525; 213419
UniRef100_UPI00057BEAD1	Cluster: stage V sporulation protein SpoVAA	UPI00057BEAD1	Bacillus	206	1386
UniRef100_A0A4Y9K1I1	Cluster: Stage V sporulation protein AA	A0A4Y9K1I1; A0A8F2CKD2; A0A5C0WLQ8	Bacillus stratosphericus; Bacillus sp. JNUCC-24; Bacillus safensis	206	293386; 2842458; 561879
UniRef100_A0A0J1IQ88	Cluster: Stage V sporulation protein AA	A0A0J1IQ88	Niallia circulans (Bacillus circulans)	206	1397
UniRef100_UPI00135A7301	Cluster: stage V sporulation protein AA	UPI00135A7301	Geobacillus sp. TFV-3	207	1897059
UniRef100_UPI0012E3DE48	Cluster: stage V sporulation protein AA	UPI0012E3DE48	Bacillus sp. Soil745	206	1736396
UniRef100_A0A1R1RLF8	Cluster: Stage V sporulation protein AA	A0A1R1RLF8	Bacillus haynesii	206	1925021
UniRef100_A0A142D6D3	Cluster: Stage V sporulation protein AA	A0A142D6D3	Geobacillus sp. JS12	207	1813182
UniRef100_UPI0011AA0606	Cluster: stage V sporulation protein AA	UPI0011AA0606	Bacillus	206	1386
UniRef100_UPI000493E536	Cluster: stage V sporulation protein SpoVAA	UPI000493E536	Bacillus spizizenii (Bacillus subtilis subsp. spizizenii)	206	96241
UniRef100_UPI0019623C76	Cluster: stage V sporulation protein AA	UPI0019623C76	Neobacillus cucumis	206	1740721
UniRef100_UPI0006A901C0	Cluster: stage V sporulation protein SpoVAA	UPI0006A901C0	Bacillus subtilis	206	1423
UniRef100_UPI0016440ED7	Cluster: stage V sporulation protein AA	UPI0016440ED7	Neobacillus bataviensis	206	220685
UniRef100_A0A7G8U6G8	Cluster: Stage V sporulation protein AA	A0A7G8U6G8	Brevibacterium sp. PAMC23299	206	2762330
UniRef100_A0A0D8BUS9	Cluster: Stage V sporulation AA family protein	A0A0D8BUS9	Geobacillus kaustophilus	207	1462
UniRef100_A0A0Q9VFT3	Cluster: Stage V sporulation protein AA	A0A0Q9VFT3; UPI000BF0C247	Bacillus sp. Soil768D1; Peribacillus butanolivorans	205	1736405; 421767
UniRef100_UPI00090B50E6	Cluster: stage V sporulation protein AA	UPI00090B50E6	Bacillus safensis	206	561879
UniRef100_A0A6I4ZY38	Cluster: Stage V sporulation protein AA	A0A6I4ZY38	Pontibacillus yanchengensis	210	462910
UniRef100_UPI0011E93837	Cluster: stage V sporulation protein AA	UPI0011E93837	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_A0A5D4QZ54	Cluster: Stage V sporulation protein AA	A0A5D4QZ54	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_A0A2A8S0Z5	Cluster: Stage V sporulation protein AA	A0A2A8S0Z5	Bacillus cereus	206	1396
UniRef100_UPI001CFD39BB	Cluster: stage V sporulation protein AA	UPI001CFD39BB	Mesobacillus subterraneus	205	285983
UniRef100_UPI0006FBFFEA	Cluster: stage V sporulation protein AA	UPI0006FBFFEA	Brevibacillus sp. Leaf182	204	1736290
UniRef100_A0A4U2M9D5	Cluster: Stage V sporulation protein AA	A0A4U2M9D5	Peribacillus simplex	206	1478
UniRef100_UPI000738AACF	Cluster: stage V sporulation protein AA	UPI000738AACF	Bacillus sp. G1(2015b)	206	1706732
UniRef100_UPI00128FBF95	Cluster: stage V sporulation protein AA	UPI00128FBF95	Peribacillus butanolivorans	206	421767
UniRef100_UPI00195EEB2D	Cluster: stage V sporulation protein AA	UPI00195EEB2D	Bacillus tianshenii	206	1463404
UniRef100_UPI001C02677D	Cluster: stage V sporulation protein AA	UPI001C02677D	Mediterraneibacter faecis	212	592978
UniRef100_UPI000C24D15A	Cluster: stage V sporulation protein AA	UPI000C24D15A	Bacillus sp. FJAT-45037	206	2011007
UniRef100_A0A542RMQ8	Cluster: Stage V sporulation protein AA	A0A542RMQ8; UPI000D105A11	Brevibacillus sp. AG162; Brevibacillus	210	2572910; 55080
UniRef100_UPI001D01D528	Cluster: stage V sporulation protein AA	UPI001D01D528; UPI001D01179F	Mediterraneibacter faecis	212	592978
UniRef100_UPI0004DF5312	Cluster: stage V sporulation protein AA	UPI0004DF5312	Geobacillus vulcani	207	135517
UniRef100_A0A2Z4MH54	Cluster: Stage V sporulation protein AA	A0A2Z4MH54	Brevibacillus brevis (Bacillus brevis)	204	1393
UniRef100_A0A7U5BZA3	Cluster: Stage V sporulation protein AA	A0A7U5BZA3; A0A0H3E3J0	Bacillus subtilis subsp. globigii; Bacillus atrophaeus (strain 1942)	206	1496303; 720555
UniRef100_A0A837KUE6	Cluster: Stage V sporulation protein AA	A0A837KUE6	Brevibacillus formosus	204	54913
UniRef100_UPI001491CB7F	Cluster: stage V sporulation protein AA	UPI001491CB7F	Geobacillus sp. BMUD	207	2508876
UniRef100_UPI000BF37F60	Cluster: stage V sporulation protein AA	UPI000BF37F60	Bacillus cereus	206	1396
UniRef100_UPI001CD07A9D	Cluster: stage V sporulation protein AA	UPI001CD07A9D	Bacillus sp. IB182487	206	2771434
UniRef100_UPI00168D35C2	Cluster: stage V sporulation protein AA	UPI00168D35C2	Bacillus sp. 28A-2	206	2772252
UniRef100_J2QM84	Cluster: Stage V sporulation protein AA	J2QM84; A0A3M8AQ25; A0A6I7FT16	Brevibacillus sp. CF112; Brevibacillus agri; Bacillus sp. NSP2.1	204	1144311; 51101; 1071072
UniRef100_UPI0002E87050	Cluster: stage V sporulation protein AA	UPI0002E87050	Geobacillus sp. (strain C56-T3)	207	691437
UniRef100_A0A837XW08	Cluster: SporV_AA domain-containing protein	A0A837XW08	Bacillus atrophaeus	206	1452
UniRef100_A0A7U9ESJ2	Cluster: Stage V sporulation protein AA	A0A7U9ESJ2; A0A7U9JD17; A0A098L221; U2Y6X6; G8N0L5; L7ZYW8; Q5KXJ4; A0A553M4K4; A0A063YTM0; A0A2Z3NC93	Geobacillus sp. A8; Geobacillus thermopakistaniensis (strain MAS1); Geobacillus thermoleovorans B23; Geobacillus kaustophilus GBlys; Geobacillus thermoleovorans CCB_US3_UF5; Geobacillus sp. GHH01; Geobacillus kaustophilus (strain HTA426); Geobacillus sp. LEMMJ02; Geobacillus sp. CAMR5420; Geobacillus thermoleovorans (Bacillus thermoleovorans)	228	1095383; 1408282; 1406857; 1337888; 1111068; 1233873; 235909; 2595057; 1482739; 33941
UniRef100_UPI00085361C3	Cluster: stage V sporulation protein AA	UPI00085361C3	Tepidibacillus sp. HK-1	207	1883407
UniRef100_UPI001C67DACA	Cluster: stage V sporulation protein AA	UPI001C67DACA	Brevibacillus formosus	204	54913
UniRef100_A0A0J0YT75	Cluster: Stage V sporulation protein AA	A0A0J0YT75; A0A226QEX7	Geobacillus sp. T6; Geobacillus thermocatenulatus	207	1659191; 33938
UniRef100_UPI000750A632	Cluster: stage V sporulation protein AA	UPI000750A632	Bacillus	206	1386
UniRef100_A0A1S2LUU4	Cluster: Stage V sporulation protein AA	A0A1S2LUU4	Anaerobacillus arseniciselenatis	207	85682
UniRef100_UPI0011A099DF	Cluster: stage V sporulation protein AA	UPI0011A099DF	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_A0A2N5I381	Cluster: Stage V sporulation protein AA	A0A2N5I381	Bacillus sp. M6-12	206	2054166
UniRef100_A0A2N0YCX8	Cluster: Stage V sporulation protein AA	A0A2N0YCX8	Bacillus sp. BA3	206	2057910
UniRef100_UPI000D035E22	Cluster: stage V sporulation protein SpoVAA	UPI000D035E22	Bacillus halotolerans	206	260554
UniRef100_UPI001ADD0C09	Cluster: stage V sporulation protein AA	UPI001ADD0C09	Bacillus sp. 165	207	1529117
UniRef100_A0A6H2JS13	Cluster: Stage V sporulation protein AA	A0A6H2JS13; A0A7G7UJ21	Bacillus mojavensis; Bacillus sp. PAMC26543	206	72360; 2762329
UniRef100_A0A7T5EHT9	Cluster: Stage V sporulation protein AA	A0A7T5EHT9	Brevibacillus composti	204	2796470
UniRef100_A0A517I6P0	Cluster: Stage V sporulation protein AA	A0A517I6P0	Brevibacillus brevis (Bacillus brevis)	204	1393
UniRef100_UPI0003A6A544	Cluster: stage V sporulation protein AA	UPI0003A6A544	Bacillus massiliogorillae	209	1243664
UniRef100_A0A176JC92	Cluster: Stage V sporulation protein AA	A0A176JC92	Bacillus sp. SJS	205	1423321
UniRef100_A0A844KD52	Cluster: Stage V sporulation protein AA	A0A844KD52; A0A373IF39	Mediterraneibacter faecis; Ruminococcus sp. AM16-34	212	592978; 2293184
UniRef100_UPI0013D00C98	Cluster: stage V sporulation protein SpoVAA	UPI0013D00C98	Bacillus subtilis	206	1423
UniRef100_UPI00077A236F	Cluster: stage V sporulation protein AA	UPI00077A236F	Bacillus atrophaeus	206	1452
UniRef100_UPI001D00BFBF	Cluster: stage V sporulation protein AA	UPI001D00BFBF	Mediterraneibacter faecis	212	592978
UniRef100_A0A8F4VJ44	Cluster: Stage V sporulation protein SpoVAA	A0A8F4VJ44; E0U215; A0A0M0L3E2	Bacillus spizizenii (Bacillus subtilis subsp. spizizenii); Bacillus spizizenii (strain ATCC 23059 / NRRL B-14472 / W23) (Bacillus subtilis subsp. spizizenii); Bacillus subtilis	206	96241; 655816; 1423
UniRef100_UPI001A92C969	Cluster: stage V sporulation protein AA	UPI001A92C969	unclassified Peribacillus	207	2675266
UniRef100_A0A374LCG2	Cluster: Stage V sporulation protein AA	A0A374LCG2	Ruminococcus sp. OM04-4AA	212	2293231
UniRef100_A0A4D7QD35	Cluster: Stage V sporulation protein AA	A0A4D7QD35	Geobacillus kaustophilus NBRC 102445	207	1220595
UniRef100_UPI001B8BF148	Cluster: stage V sporulation protein AA	UPI001B8BF148	Metabacillus sp. KIGAM252	205	2823519
UniRef100_UPI000B9282BF	Cluster: stage V sporulation protein AA	UPI000B9282BF	Bacillus atrophaeus	206	1452
UniRef100_D3FZE8	Cluster: Stage V sporulation protein AA	D3FZE8; UPI001EE48BAE	Alkalihalobacillus pseudofirmus (strain ATCC BAA-2126 / JCM 17055 / OF4) (Bacillus pseudofirmus); Alkalihalobacillus pseudofirmus (Bacillus pseudofirmus)	214	398511; 79885
UniRef100_D4M2X4	Cluster: Stage V sporulation protein AA	D4M2X4; UPI001D0082E4	[Ruminococcus] torques L2-14; Mediterraneibacter faecis	212	657313; 592978
UniRef100_UPI0007C448F2	Cluster: stage V sporulation protein AA	UPI0007C448F2	Bacillus atrophaeus	206	1452
UniRef100_A0A561DS95	Cluster: Stage V sporulation protein AA	A0A561DS95	Neobacillus bataviensis	227	220685
UniRef100_A0A291BJ03	Cluster: Stage V sporulation protein AA	A0A291BJ03	Brevibacillus brevis X23	204	1200792
UniRef100_A0A2M8T262	Cluster: Stage V sporulation protein AA	A0A2M8T262	Bacillus sp. SN1	206	2055158
UniRef100_A0A4U2Y9D1	Cluster: Stage V sporulation protein AA	A0A4U2Y9D1	Brevibacillus antibioticus	204	2570228
UniRef100_UPI000B454244	Cluster: stage V sporulation protein AA	UPI000B454244	Bacillus safensis	206	561879
UniRef100_UPI0007ABBCBA	Cluster: stage V sporulation protein AA	UPI0007ABBCBA	Brevibacillus parabrevis	204	54914
UniRef100_UPI0005D0EB86	Cluster: stage V sporulation protein AA	UPI0005D0EB86	Bacillus alveayuensis	206	279215
UniRef100_UPI000E400D63	Cluster: stage V sporulation protein AA	UPI000E400D63	unclassified Ruminococcus	212	2608920
UniRef100_UPI000BA6FB82	Cluster: stage V sporulation protein AA	UPI000BA6FB82	Bacillus safensis	206	561879
UniRef100_A0A7U6BXE1	Cluster: Stage V sporulation protein AA	A0A7U6BXE1	Peribacillus butanolivorans	206	421767
UniRef100_A0A8F2R262	Cluster: Stage V sporulation protein SpoVAA	A0A8F2R262	Bacillus subtilis subsp. subtilis	206	135461
UniRef100_A0A3M8D9Q8	Cluster: Stage V sporulation protein AA	A0A3M8D9Q8	Brevibacillus panacihumi	204	497735
UniRef100_A0A0K9GVK0	Cluster: Stage V sporulation protein AA	A0A0K9GVK0	Peribacillus loiseleuriae	205	1679170
UniRef100_A0A350V957	Cluster: Stage V sporulation protein AA	A0A350V957; A0A4R3KE66	Lachnospiraceae bacterium; Muricomes intestini	221	1898203; 1796634
UniRef100_UPI00063FECC8	Cluster: stage V sporulation protein SpoVAA	UPI00063FECC8	Bacillus subtilis	206	1423
UniRef100_UPI000EB90A40	Cluster: stage V sporulation protein AA	UPI000EB90A40	Brevibacillus	204	55080
UniRef100_UPI0011A11F5C	Cluster: stage V sporulation protein AA	UPI0011A11F5C	Bacillus pumilus (Bacillus mesentericus)	206	1408
UniRef100_J2G8B3	Cluster: Stage V sporulation protein AA	J2G8B3	Brevibacillus sp. BC25	204	1144308
UniRef100_UPI0014229191	Cluster: stage V sporulation protein SpoVAA	UPI0014229191	Bacillus	206	1386
UniRef100_UPI00156A8104	Cluster: stage V sporulation protein AA	UPI00156A8104	Brevibacillus sp. HD1.4A	204	2738978
UniRef100_UPI001BFFEA7C	Cluster: stage V sporulation protein AA	UPI001BFFEA7C	Bacillus halotolerans	206	260554
UniRef100_UPI0018A9C3A6	Cluster: stage V sporulation protein AA	UPI0018A9C3A6	Mediterraneibacter	212	2316020
UniRef100_UPI00156B4E0E	Cluster: stage V sporulation protein AA	UPI00156B4E0E	Brevibacillus sp. HB2.2	204	2738846
UniRef100_A0A4R6HY06	Cluster: Stage V sporulation protein AA	A0A4R6HY06	Bacillus subtilis	206	1423
UniRef100_A0A2H2XB24	Cluster: Stage V sporulation protein AA	A0A2H2XB24; UPI00003CB811	Bacillus cereus; Bacillus cereus group	206	1396; 86661
UniRef100_A0A3R9FG76	Cluster: Stage V sporulation protein AA	A0A3R9FG76	Mesobacillus subterraneus	205	285983
UniRef100_P40866	Cluster: Stage V sporulation protein AA	P40866; A0A8D5W0C5; A0A6M3ZIP8; A0A164XBB2; A0A6H0H9D3	Bacillus subtilis (strain 168); Bacillus subtilis; Bacillus subtilis subsp. subtilis str. SMY	206	224308; 1423; 535024
UniRef100_UPI001D030648	Cluster: stage V sporulation protein AA	UPI001D030648	Mediterraneibacter faecis	212	592978
UniRef100_A0A374LI23	Cluster: Stage V sporulation protein AA	A0A374LI23; A0A373T4G3; A0A374A180; A0A374GBF2	Ruminococcus sp. OF05-2BH; Ruminococcus sp. AF25-13; Ruminococcus sp. AF12-5; Ruminococcus sp. AM27-27	212	2293230; 2293163; 2293146; 2293193
UniRef100_A0A8B5NLI6	Cluster: Stage V sporulation protein AA	A0A8B5NLI6	Bacillus subtilis	206	1423
UniRef100_A0A8E1VN76	Cluster: Stage V sporulation protein AA	A0A8E1VN76	Peribacillus huizhouensis	205	1501239
UniRef100_UPI0015F43A9A	Cluster: stage V sporulation protein AA	UPI0015F43A9A	Bacillus haynesii	206	1925021
UniRef100_A0A127D9P2	Cluster: Stage V sporulation protein AA	A0A127D9P2; A0A239FD51	Peribacillus simplex; Bacillus sp. OK838	207	1478; 1882762
UniRef100_UPI00140E4F5D	Cluster: stage V sporulation protein AA	UPI00140E4F5D	Bacillus sp. C11	207	1178594
UniRef100_F0Z0L4	Cluster: Putative stage V sporulation protein AA	F0Z0L4	Clostridium sp. D5	221	556261
UniRef100_A0A3M8CIL8	Cluster: Stage V sporulation protein AA	A0A3M8CIL8	Brevibacillus invocatus	204	173959
UniRef100_A0A0D6Z7S7	Cluster: Stage V sporulation protein AA	A0A0D6Z7S7	Mesobacillus subterraneus	205	285983
