id,name,RepID,species,len,Tax,Size
UniRef100_UPI00168B0680/12-153,Cluster: stage V sporulation protein AC,UPI00168B0680,Peribacillus faecalis,159,2772559,1.0
UniRef100_UPI000539672C/8-150,Cluster: stage V sporulation protein AC,UPI000539672C,Bacillus andreraoultii,159,1499685,1.0
UniRef100_A0A223D519/11-153,Cluster: Stage V sporulation protein AC,A0A223D519,Tumebacillus algifaecis,157,1214604,1.0
UniRef100_A0A4R1B2M4/11-153,Cluster: Stage V sporulation protein AC,A0A4R1B2M4,Cytobacillus praedii,159,1742358,1.0
UniRef100_UPI00082F3A7A/12-154,Cluster: stage V sporulation protein AC,UPI00082F3A7A,Desulfofarcimen intricatum,159,1285191,1.0
UniRef100_A0A4U2Y5X7/16-159,Cluster: Stage V sporulation protein AC,A0A4U2Y5X7,Brevibacillus antibioticus,161,2570228,1.0
UniRef100_A0A5R9F9P9/12-153,Cluster: Stage V sporulation protein AC,A0A5R9F9P9,Alkalihalobacillus caeni,159,2574798,1.0
UniRef100_UPI00195EE5A7/10-151,Cluster: stage V sporulation protein AC,UPI00195EE5A7,Geomicrobium sediminis,158,1347788,1.0
UniRef100_UPI001CD36410/8-149,Cluster: stage V sporulation protein AC,UPI001CD36410,Halobacillus litoralis,152,45668,1.0
UniRef100_A0A2S7N090/8-153,Cluster: Stage V sporulation protein AC,A0A2S7N090,Pradoshia eiseniae,156,2064768,1.0
UniRef100_A0A0D0EWG5/12-153,Cluster: Uncharacterized protein,A0A0D0EWG5,Caldibacillus thermoamylovorans,159,35841,3.0
UniRef100_A0A1B9AK56/9-150,Cluster: Stage V sporulation protein AC,A0A1B9AK56,Bacillus sp. FJAT-27225,156,1743144,1.0
UniRef100_M8EDX9/14-157,Cluster: Stage V sporulation protein AC,M8EDX9,Brevibacillus borstelensis AK1,159,1300222,1.0
UniRef100_UPI000BA68CCB/12-153,Cluster: stage V sporulation protein AC,UPI000BA68CCB,Bacillus licheniformis,159,1402,1.0
UniRef100_UPI0004028E38/14-157,Cluster: stage V sporulation protein AC,UPI0004028E38,Brevibacillus thermoruber,159,33942,1.0
UniRef100_A0A061NVQ7/10-151,Cluster: Stage V sporulation protein AC,A0A061NVQ7,Geomicrobium sp. JCM 19038,158,1460635,2.0
UniRef100_UPI0011A9E1A8/17-157,Cluster: stage V sporulation protein AC,UPI0011A9E1A8,Geobacillus sp. (strain Y412MC10),162,481743,1.0
UniRef100_UPI000781E054/7-148,Cluster: stage V sporulation protein AC,UPI000781E054,Thalassobacillus devorans,151,279813,1.0
UniRef100_UPI00136FD136/8-149,Cluster: stage V sporulation protein AC,UPI00136FD136,Halobacillus,152,45667,1.0
UniRef100_A0A0J5TAL2/8-150,Cluster: Stage V sporulation protein AC,A0A0J5TAL2,Rossellomorea marisflavi,156,189381,1.0
UniRef100_UPI001B32AC01/12-153,Cluster: stage V sporulation protein AC,UPI001B32AC01,Bacillus sp. YZJH907-2,159,2822140,1.0
UniRef100_M9M0I8/24-164,Cluster: Uncharacterized protein,M9M0I8,Paenibacillus popilliae ATCC 14706,170,1212764,1.0
UniRef100_UPI0003FF7C54/11-152,Cluster: stage V sporulation protein AC,UPI0003FF7C54,Ectobacillus panaciterrae,158,363872,1.0
UniRef100_A0A1H7KYV2/20-160,Cluster: Stage V sporulation protein AC,A0A1H7KYV2,Paenibacillus sp. OK003,167,1884380,1.0
UniRef100_A0A845DPE0/8-149,Cluster: Stage V sporulation protein AC,A0A845DPE0,Halobacillus litoralis,152,45668,1.0
UniRef100_A0A4Y3PDP9/16-158,Cluster: Stage V sporulation protein AC,A0A4Y3PDP9,Brevibacillus parabrevis,161,54914,1.0
UniRef100_A0A231RTQ8/19-160,Cluster: Stage V sporulation protein AC,A0A231RTQ8,Cohnella sp. CIP 111063,170,1955714,1.0
UniRef100_UPI00096B40EB/11-152,Cluster: stage V sporulation protein AC,UPI00096B40EB,Bacillus massilionigeriensis,158,1805475,1.0
UniRef100_A0A2M9MVL6/17-157,Cluster: Uncharacterized protein,A0A2M9MVL6,Paenibacillus sp. GM2FR,162,2059268,1.0
UniRef100_A0A3A3GS62/24-164,Cluster: Stage V sporulation protein AC,A0A3A3GS62,Paenibacillus thiaminolyticus (Bacillus thiaminolyticus),170,49283,1.0
UniRef100_A0A0L6Z8C5/11-153,Cluster: SpoVA protein,A0A0L6Z8C5,Clostridium homopropionicum DSM 5847,159,1121318,1.0
UniRef100_A0A7V6G181/11-154,Cluster: Stage V sporulation protein AC,A0A7V6G181,Eubacteriaceae bacterium,159,2049045,1.0
UniRef100_UPI000DE91982/9-150,Cluster: stage V sporulation protein AC,UPI000DE91982,Bacillus sp. P14.5,156,1983400,1.0
UniRef100_UPI0005A63EB6/12-149,Cluster: stage V sporulation protein AC,UPI0005A63EB6,Bacillus vallismortis,150,72361,1.0
UniRef100_UPI00140E375F/11-153,Cluster: stage V sporulation protein AC,UPI00140E375F,Bacillus sp. MM2020_1,159,2714038,1.0
UniRef100_A0A075R6X2/11-152,Cluster: Stage V sporulation protein AC,A0A075R6X2,Brevibacillus laterosporus LMG 15441,159,1042163,2.0
UniRef100_F3M9N7/23-163,Cluster: Stage V sporulation protein AC,F3M9N7,Paenibacillus sp. HGF5,168,908341,4.0
UniRef100_UPI001B1A29F4/19-159,Cluster: stage V sporulation protein AC,UPI001B1A29F4,Paenibacillus cineris,167,237530,1.0
UniRef100_UPI00059338A1/15-157,Cluster: stage V sporulation protein AC,UPI00059338A1,Paenibacillus terrigena,165,369333,1.0
UniRef100_A0A7X8DHG7/11-154,Cluster: Stage V sporulation protein AC,A0A7X8DHG7,Peptococcaceae bacterium,159,2052179,1.0
UniRef100_UPI00047A16F4/11-153,Cluster: stage V sporulation protein AC,UPI00047A16F4,Bacillus sp. UNC41MFS5,159,1449046,1.0
UniRef100_A0A1I0U2Y7/12-153,Cluster: Stage V sporulation protein AC,A0A1I0U2Y7,Anoxybacillus pushchinoensis,160,150248,1.0
UniRef100_X0R8F8/11-153,Cluster: Stage V sporulation protein AC,X0R8F8,Bacillus sp. TS-2,159,1450694,2.0
UniRef100_UPI001CBC66CA/10-152,Cluster: stage V sporulation protein AC,UPI001CBC66CA,Neobacillus bataviensis,158,220685,1.0
UniRef100_A0A8A9HM89/3-146,Cluster: Stage V sporulation protein AC,A0A8A9HM89,Bacillus cytotoxicus,150,580165,1.0
UniRef100_A0A841U0E8/18-158,Cluster: Stage V sporulation protein AC,A0A841U0E8,Cohnella xylanilytica,162,557555,1.0
UniRef100_A6CSV1/8-150,Cluster: Stage V sporulation protein AC,A6CSV1,Bacillus sp. SG-1,156,161544,1.0
UniRef100_A0A6I6UR89/8-150,Cluster: Stage V sporulation protein AC,A0A6I6UR89,Rossellomorea vietnamensis,156,218284,2.0
UniRef100_UPI00131747D2/12-153,Cluster: stage V sporulation protein AC,UPI00131747D2,Anoxybacillus,160,150247,1.0
UniRef100_A4ILA9/12-153,Cluster: Stage V sporulation protein AC,A4ILA9,Geobacillus thermodenitrificans (strain NG80-2),159,420246,3.0
UniRef100_A0A1I1SPA2/13-153,Cluster: Stage V sporulation protein AC,A0A1I1SPA2,Lentibacillus persicus,159,640948,1.0
UniRef100_A0A5D4RUL7/8-150,Cluster: Stage V sporulation protein AC,A0A5D4RUL7,Rossellomorea marisflavi,156,189381,1.0
UniRef100_A0A494Z1M9/12-153,Cluster: Stage V sporulation protein AC,A0A494Z1M9,Oceanobacillus bengalensis,159,1435466,1.0
UniRef100_L5N1W6/7-149,Cluster: Stage V sporulation protein AC,L5N1W6,Halobacillus sp. BAB-2008,152,1246484,2.0
UniRef100_A0A4Z0H4T9/8-149,Cluster: Stage V sporulation protein AC,A0A4Z0H4T9,Halobacillus salinus,152,192814,1.0
UniRef100_B7GLP4/12-153,Cluster: Stage V sporulation protein AC,B7GLP4,Anoxybacillus flavithermus (strain DSM 21510 / WK1),160,491915,4.0
UniRef100_G4HDW9/18-158,Cluster: Stage V sporulation protein AC,G4HDW9,Paenibacillus lactis 154,163,743719,1.0
UniRef100_A0A2W0HN23/12-154,Cluster: Stage V sporulation protein AC,A0A2W0HN23,Bacillus lacisalsi,159,2045244,1.0
UniRef100_A0A1E5K192/12-153,Cluster: Stage V sporulation protein AC,A0A1E5K192,Oceanobacillus sp. E9,159,1742575,1.0
UniRef100_UPI0008386A2E/12-153,Cluster: stage V sporulation protein AC,UPI0008386A2E,Oceanobacillus sp. Castelsardo,159,1851204,1.0
UniRef100_A0A2W0CQ82/21-161,Cluster: Stage V sporulation protein AC,A0A2W0CQ82,Paenibacillus illinoisensis,168,59845,1.0
UniRef100_A0A353T5C3/11-153,Cluster: Stage V sporulation protein AC,A0A353T5C3,Clostridiales bacterium,158,1898207,1.0
UniRef100_A0A089HNP6/19-159,Cluster: Stage V sporulation protein AC,A0A089HNP6,Paenibacillus durus (Paenibacillus azotofixans),166,44251,1.0
UniRef100_A0A0Q7SR77/20-160,Cluster: Stage V sporulation protein AC,A0A0Q7SR77,Paenibacillus sp. Root52,167,1736552,1.0
UniRef100_A0A073KHW7/6-151,Cluster: Stage V sporulation protein AC,A0A073KHW7,Bacillus gaemokensis,152,574375,1.0
UniRef100_UPI00030B751F/12-153,Cluster: stage V sporulation protein AC,UPI00030B751F,Anoxybacillus kamchatkensis,160,196180,1.0
UniRef100_A0A7X3CMX1/10-152,Cluster: Stage V sporulation protein AC,A0A7X3CMX1,Paenibacillus woosongensis,162,307580,1.0
UniRef100_A0A268B3E7/22-162,Cluster: Stage V sporulation protein AC,A0A268B3E7,Paenibacillus sp. 7523-1,169,2022550,1.0
UniRef100_UPI0009888397/12-153,Cluster: stage V sporulation protein AC,UPI0009888397,Oceanobacillus sojae,159,582851,1.0
UniRef100_A0A163KX82/17-157,Cluster: Stage V sporulation protein AC,A0A163KX82,Paenibacillus glucanolyticus,162,59843,3.0
UniRef100_UPI00034922B3/12-153,Cluster: stage V sporulation protein AC,UPI00034922B3,Oceanobacillus,159,182709,1.0
UniRef100_UPI0004847616/12-153,Cluster: stage V sporulation protein AC,UPI0004847616,Anoxybacillus tepidamans,159,265948,1.0
UniRef100_UPI000C2343FE/12-153,Cluster: stage V sporulation protein AC,UPI000C2343FE,Bacillus sp. FJAT-44742,159,2014005,1.0
UniRef100_UPI001CF4E579/13-153,Cluster: stage V sporulation protein AC,UPI001CF4E579,Clostridium tagluense,159,360422,1.0
UniRef100_UPI0013E94C8E/13-153,Cluster: stage V sporulation protein AC,UPI0013E94C8E,Clostridium,159,1485,1.0
UniRef100_A0A511WWW6/8-149,Cluster: Stage V sporulation protein AC,A0A511WWW6,Halobacillus faecis,152,360184,1.0
UniRef100_A0A0A6VD23/12-153,Cluster: Stage V sporulation protein AC,A0A0A6VD23,Weizmannia ginsengihumi,159,363870,1.0
UniRef100_A0A074LQA8/14-155,Cluster: Stage V sporulation protein AC,A0A074LQA8,Tumebacillus flagellatus,159,1157490,1.0
UniRef100_UPI001CF71C11/11-152,Cluster: stage V sporulation protein AC,UPI001CF71C11,Bacillus cereus,158,1396,1.0
UniRef100_A0A4R5KMG4/12-154,Cluster: Stage V sporulation protein AC,A0A4R5KMG4,Paenibacillus piri,159,2547395,1.0
UniRef100_A0A358QUU8/12-154,Cluster: Stage V sporulation protein AC,A0A358QUU8,Desulfotomaculum sp.,159,41211,1.0
UniRef100_UPI000472F398/12-153,Cluster: stage V sporulation protein AC,UPI000472F398,Weizmannia ginsengihumi,159,363870,1.0
UniRef100_A0A6B8RIF6/10-153,Cluster: Stage V sporulation protein AC,A0A6B8RIF6,Paenibacillus psychroresistens,158,1778678,1.0
UniRef100_Q9KCK3/11-153,Cluster: Stage V sporulation protein AC,Q9KCK3,Alkalihalobacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),159,272558,2.0
UniRef100_A0A0M0GR76/8-150,Cluster: Stage V sporulation protein AC,A0A0M0GR76,Rossellomorea marisflavi,156,189381,1.0
UniRef100_A0A6I3SL62/11-153,Cluster: Stage V sporulation protein AC,A0A6I3SL62,Heliobacterium mobile (Heliobacillus mobilis),159,28064,1.0
UniRef100_A0A1V4G9D9/20-160,Cluster: Stage V sporulation protein AC,A0A1V4G9D9,Paenibacillus sp. VT-16-81,167,1962644,1.0
UniRef100_A0A381J452/11-153,Cluster: Stage V sporulation protein AC,A0A381J452,Clostridium putrefaciens,159,99675,1.0
UniRef100_A0A1C1A557/11-153,Cluster: Stage V sporulation protein AC,A0A1C1A557,Paenibacillus pectinilyticus,157,512399,1.0
UniRef100_I0JNH2/8-149,Cluster: Stage V sporulation protein AC,I0JNH2,Halobacillus halophilus (strain ATCC 35676 / DSM 2266 / JCM 20832 / KCTC 3685 / LMG 17431 / NBRC 102448 / NCIMB 2269) (Sporosarcina halophila),152,866895,1.0
UniRef100_A0A3E0J7S9/8-149,Cluster: Stage V sporulation protein AC,A0A3E0J7S9,Halobacillus trueperi,152,156205,2.0
UniRef100_UPI00193B0594/11-154,Cluster: stage V sporulation protein AC,UPI00193B0594,Clostridium sp. D2Q-11,159,2683708,1.0
UniRef100_A0A4R5Z0L4/24-164,Cluster: Stage V sporulation protein AC,A0A4R5Z0L4,Paenibacillus dendritiformis,170,130049,1.0
UniRef100_A0A4R2RB41/7-150,Cluster: Stage V sporulation protein AC,A0A4R2RB41,Tumebacillus sp. BK434,152,2512169,2.0
UniRef100_A0A1H8AKC8/12-157,Cluster: Stage V sporulation protein AC,A0A1H8AKC8,Lihuaxuella thermophila,158,1173111,1.0
UniRef100_A0A3D8GMH1/10-151,Cluster: Stage V sporulation protein AC,A0A3D8GMH1,Neobacillus piezotolerans,157,2259171,1.0
UniRef100_A0A7W5FLE7/15-156,Cluster: Stage V sporulation protein AC,A0A7W5FLE7,Paenibacillus phyllosphaerae,161,274593,1.0
UniRef100_A0A4V3ESG2/12-154,Cluster: Stage V sporulation protein AC,A0A4V3ESG2,Fonticella tunisiensis,159,1096341,1.0
UniRef100_UPI001564B907/10-153,Cluster: stage V sporulation protein AC,UPI001564B907,Neobacillus endophyticus,158,2738405,1.0
UniRef100_A0A855XZR5/20-160,Cluster: Stage V sporulation protein AC,A0A855XZR5,Paenibacillus pabuli,167,1472,1.0
UniRef100_A0A7Z7CHX6/20-160,Cluster: Stage V sporulation protein AC,A0A7Z7CHX6,Paenibacillus sp. OK076,167,1884379,1.0
UniRef100_UPI001583BD4D/12-153,Cluster: stage V sporulation protein AC,UPI001583BD4D,Bacillus glycinifermentans,159,1664069,1.0
UniRef100_H3SE35/24-164,Cluster: Stage V sporulation protein AC,H3SE35,Paenibacillus dendritiformis C454,170,1131935,1.0
UniRef100_A0A895HEJ9/13-153,Cluster: Stage V sporulation protein AC,A0A895HEJ9,Virgibacillus sp. AGTR,159,2812055,1.0
UniRef100_M8D702/12-153,Cluster: Stage V sporulation protein AC,M8D702,Anoxybacillus flavithermus AK1,160,1297581,1.0
UniRef100_C5D7B6/12-153,Cluster: Stage V sporulation protein AC,C5D7B6,Geobacillus sp. (strain WCH70),159,471223,2.0
UniRef100_UPI001CD62092/8-149,Cluster: stage V sporulation protein AC,UPI001CD62092,Halobacillus yeomjeoni,152,311194,1.0
UniRef100_UPI000EB1B529/16-158,Cluster: stage V sporulation protein AC,UPI000EB1B529,Brevibacillus laterosporus (Bacillus laterosporus),161,1465,1.0
UniRef100_UPI00101C9152/11-152,Cluster: stage V sporulation protein AC,UPI00101C9152,Ectobacillus funiculus,158,137993,1.0
UniRef100_A0A074LSU4/12-154,Cluster: Stage V sporulation protein AC,A0A074LSU4,Tumebacillus flagellatus,157,1157490,1.0
UniRef100_A0A1I1U547/11-152,Cluster: Stage V sporulation protein AC,A0A1I1U547,Bacillus sp. OV194,158,1881065,1.0
UniRef100_A0A0X8D6J3/13-154,Cluster: Stage V sporulation protein AC,A0A0X8D6J3,Aneurinibacillus sp. XH2,161,1450761,2.0
UniRef100_A0A0F2PW45/12-154,Cluster: Stage V sporulation protein AC,A0A0F2PW45,Peptococcaceae bacterium BRH_c4b,158,1629717,1.0
UniRef100_UPI0009DCEE6B/4-145,Cluster: stage V sporulation protein AC,UPI0009DCEE6B,Tumebacillus flagellatus,149,1157490,1.0
UniRef100_UPI000743EC3F/10-151,Cluster: stage V sporulation protein AC,UPI000743EC3F,Bacillus sp. FJAT-27445,157,1679166,1.0
UniRef100_UPI0009883FEB/12-153,Cluster: stage V sporulation protein AC,UPI0009883FEB,Sediminibacillus massiliensis,159,1926277,1.0
UniRef100_UPI00140E6A24/12-154,Cluster: stage V sporulation protein AC,UPI00140E6A24,Bacillaceae,160,186817,1.0
UniRef100_UPI000FD78D27/12-153,Cluster: stage V sporulation protein AC,UPI000FD78D27,Paenibacillus,159,44249,2.0
UniRef100_A0A024QCM5/13-153,Cluster: Stage V sporulation protein AC,A0A024QCM5,Virgibacillus massiliensis,159,1462526,1.0
UniRef100_A0A401UKK9/13-153,Cluster: Stage V sporulation protein AC,A0A401UKK9,Clostridium tagluense,159,360422,1.0
UniRef100_A0A345PFZ5/12-153,Cluster: Stage V sporulation protein AC,A0A345PFZ5,Oceanobacillus zhaokaii,159,2052660,1.0
UniRef100_A0A1A5XTB4/14-157,Cluster: Stage V sporulation protein AC,A0A1A5XTB4,Brevibacillus sp. WF146,159,319501,1.0
UniRef100_A0A378ZD65/24-164,Cluster: Stage V sporulation protein AC,A0A378ZD65,Paenibacillus thiaminolyticus (Bacillus thiaminolyticus),170,49283,1.0
UniRef100_A0A1B2DX29/18-158,Cluster: Stage V sporulation protein AC,A0A1B2DX29,Paenibacillus ihbetae,163,1870820,1.0
UniRef100_A0A072NYE6/12-153,Cluster: Stage V sporulation protein AC,A0A072NYE6,Schinkia azotoformans MEV2011,159,1348973,2.0
UniRef100_UPI001A8D4812/15-156,Cluster: stage V sporulation protein AC,UPI001A8D4812,Halobacillus sp. GSS1,159,2815919,1.0
UniRef100_UPI000F5BB865/6-147,Cluster: stage V sporulation protein AC,UPI000F5BB865,Staphylospora marina,151,2490858,1.0
UniRef100_A0A2S0UCE1/19-160,Cluster: Stage V sporulation protein AC,A0A2S0UCE1,Paenibacillus sp. CAA11,166,1532905,1.0
UniRef100_UPI0008354328/10-152,Cluster: stage V sporulation protein AC,UPI0008354328,Neobacillus fumarioli,158,105229,1.0
UniRef100_UPI00193AB7A9/20-160,Cluster: stage V sporulation protein AC,UPI00193AB7A9,Paenibacillus pinistramenti,167,1768003,1.0
UniRef100_UPI000A30B896/12-153,Cluster: stage V sporulation protein AC,UPI000A30B896,Oceanobacillus senegalensis,159,1936063,1.0
UniRef100_UPI00030BF557/14-156,Cluster: stage V sporulation protein AC,UPI00030BF557,Brevibacillus massiliensis,161,1118054,1.0
UniRef100_A0A1H2VNU3/23-166,Cluster: Stage V sporulation protein AC,A0A1H2VNU3,Marininema mesophilum,169,1048340,1.0
UniRef100_U1WK85/34-175,Cluster: Stage V sporulation protein AC,U1WK85,Aneurinibacillus aneurinilyticus ATCC 12856,182,649747,2.0
UniRef100_A0A0K9H2Z7/10-152,Cluster: Stage V sporulation protein AC,A0A0K9H2Z7,Bacillus sp. FJAT-27231,158,1679168,1.0
UniRef100_UPI001C2252FF/12-153,Cluster: stage V sporulation protein AC,UPI001C2252FF,Bacillus tamaricis,159,2069301,1.0
UniRef100_UPI001CFE94E2/8-149,Cluster: stage V sporulation protein AC,UPI001CFE94E2,Halobacillus litoralis,152,45668,1.0
UniRef100_UPI000A082884/21-162,Cluster: stage V sporulation protein AC,UPI000A082884,Paenibacillus barengoltzii,168,343517,1.0
UniRef100_UPI00165E7572/11-153,Cluster: stage V sporulation protein AC,UPI00165E7572,Heliobacterium chlorum,159,2698,1.0
UniRef100_UPI000DC47AB2/15-157,Cluster: stage V sporulation protein AC,UPI000DC47AB2,Brevibacillus laterosporus (Bacillus laterosporus),160,1465,1.0
UniRef100_A0A3D9GSP2/19-159,Cluster: Stage V sporulation protein AC,A0A3D9GSP2,Paenibacillus sp. VMFN-D1,167,2135608,1.0
UniRef100_A0A2S8PH11/19-159,Cluster: Stage V sporulation protein AC,A0A2S8PH11,Paenibacillus sp. AR247,167,1631599,3.0
UniRef100_UPI000B8176C2/25-168,Cluster: stage V sporulation protein AC,UPI000B8176C2,Marininema mesophilum,171,1048340,1.0
UniRef100_UPI001C25F148/12-153,Cluster: stage V sporulation protein AC,UPI001C25F148,Desertibacillus haloalkaliphilus,159,1328930,1.0
UniRef100_F7NEP7/12-154,"Cluster: Sporulation stage V, protein AC",F7NEP7,Acetonema longum DSM 6540,159,1009370,1.0
UniRef100_UPI0008361ACD/11-152,Cluster: stage V sporulation protein AC,UPI0008361ACD,Cytobacillus eiseniae,158,762947,1.0
UniRef100_A0A7M2AJ02/21-161,Cluster: Stage V sporulation protein AC,A0A7M2AJ02,Paenibacillus sp. JNUCC-31,168,2777983,1.0
UniRef100_UPI00101CE8F2/8-149,Cluster: stage V sporulation protein AC,UPI00101CE8F2,Xylanivirga thermophila,151,2496273,1.0
UniRef100_A0A4Z0R5Z3/12-154,Cluster: Stage V sporulation protein AC,A0A4Z0R5Z3,Desulfosporosinus fructosivorans,159,2018669,1.0
UniRef100_A0A831X520/12-153,Cluster: Stage V sporulation protein AC,A0A831X520,Paenibacillaceae bacterium,161,2003592,1.0
UniRef100_A0A6N9Q3Y3/12-153,Cluster: Stage V sporulation protein AC,A0A6N9Q3Y3,Chengkuizengella marina,158,2507566,1.0
UniRef100_UPI0008268F35/4-145,Cluster: stage V sporulation protein AC,UPI0008268F35,Gracilibacillus timonensis,151,1816696,1.0
UniRef100_UPI001CD7EC61/8-149,Cluster: stage V sporulation protein AC,UPI001CD7EC61,Halobacillus halophilus (Sporosarcina halophila),152,1570,1.0
UniRef100_A0A3B8K5P6/12-155,Cluster: Stage V sporulation protein AC,A0A3B8K5P6,Firmicutes bacterium,159,1879010,1.0
UniRef100_UPI001CD2608C/11-152,Cluster: stage V sporulation protein AC,UPI001CD2608C,Alkalihalobacillus sp. YIM B00296,158,2865834,1.0
UniRef100_A0A6N8FPX8/13-153,Cluster: Stage V sporulation protein AC,A0A6N8FPX8,Ornithinibacillus caprae,159,2678566,1.0
UniRef100_A0A841T2J1/20-161,Cluster: Stage V sporulation protein AC,A0A841T2J1,Cohnella lubricantis,166,2163172,1.0
UniRef100_A0A8G0I2C6/5-145,Cluster: Stage V sporulation protein AC,A0A8G0I2C6,Paenibacillus sp. sptzw28,150,715179,1.0
UniRef100_A0A0A1N0I2/12-153,Cluster: SpoVA protein,A0A0A1N0I2,Oceanobacillus oncorhynchi,159,545501,1.0
UniRef100_UPI001BCA32EB/11-152,Cluster: stage V sporulation protein AC,UPI001BCA32EB,Bacillus sp. FJAT-49711,158,2833585,1.0
UniRef100_UPI00166F3622/13-153,Cluster: stage V sporulation protein AC,UPI00166F3622,Virgibacillus oceani,159,1479511,1.0
UniRef100_A0A433Y9Q3/20-160,Cluster: Stage V sporulation protein AC,A0A433Y9Q3,Paenibacillus anaericanus,166,170367,1.0
UniRef100_A0A5D4M6X1/9-150,Cluster: Stage V sporulation protein AC,A0A5D4M6X1,Rossellomorea vietnamensis,156,218284,1.0
UniRef100_A0A431W3P9/9-151,Cluster: Stage V sporulation protein AC,A0A431W3P9,Bacillus yapensis,157,2492960,1.0
UniRef100_UPI000B2AAF01/12-153,Cluster: stage V sporulation protein AC,UPI000B2AAF01,Anoxybacillus flavithermus,160,33934,1.0
UniRef100_UPI000C8278C6/11-153,Cluster: stage V sporulation protein AC,UPI000C8278C6,Bacillus massiliigabonensis,159,1871011,1.0
UniRef100_A0A150N6H8/12-153,Cluster: Stage V sporulation protein AC (SpoVAC),A0A150N6H8,Geobacillus stearothermophilus (Bacillus stearothermophilus),159,1422,2.0
UniRef100_UPI001AA6692A/11-154,Cluster: stage V sporulation protein AC,UPI001AA6692A,Clostridium polyendosporum,159,69208,1.0
UniRef100_A0A1I0STY8/12-154,Cluster: Stage V sporulation protein AC,A0A1I0STY8,Parageobacillus thermantarcticus,160,186116,2.0
UniRef100_A0A7Y5ENJ0/12-153,Cluster: Stage V sporulation protein AC,A0A7Y5ENJ0,Cytobacillus firmus (Bacillus firmus),159,1399,1.0
UniRef100_A0A0Q3VH52/12-153,Cluster: Stage V sporulation protein AC,A0A0Q3VH52,Cytobacillus solani,159,1637975,2.0
UniRef100_A0A2N5M2C3/9-150,Cluster: Stage V sporulation protein AC,A0A2N5M2C3,Peribacillus deserti,155,673318,1.0
